,対象,人物ID,氏名,読み,作品ID,作品名,副題,作品名読み,図書カードURL,テキストファイルURL,テキストファイルパス,備考,length
1284,True,1095,坂口 安吾,さかぐち あんご,45894,落語・教祖列伝,04 飛燕流開祖,らくご・きょうそれつでん,https://www.aozora.gr.jp/cards/001095/card45894.html,https://www.aozora.gr.jp/cards/001095/files/45894_ruby_35735.zip,./bunko/cards/001095/files/edit/45894_ruby_35735.txt,,420.0
1285,True,1095,坂口 安吾,さかぐち あんご,42953,吝嗇神の宿,人生オペラ　第二回,りんしょくしんのやど,https://www.aozora.gr.jp/cards/001095/card42953.html,https://www.aozora.gr.jp/cards/001095/files/42953_ruby_31907.zip,./bunko/cards/001095/files/edit/42953_ruby_31907.txt,,371.0
1286,True,1095,坂口 安吾,さかぐち あんご,42812,淪落の青春,,りんらくのせいしゅん,https://www.aozora.gr.jp/cards/001095/card42812.html,https://www.aozora.gr.jp/cards/001095/files/42812_ruby_25954.zip,./bunko/cards/001095/files/edit/42812_ruby_25954.txt,,494.0
1287,True,1095,坂口 安吾,さかぐち あんご,56807,流浪の追憶,,るろうのついおく,https://www.aozora.gr.jp/cards/001095/card56807.html,https://www.aozora.gr.jp/cards/001095/files/56807_ruby_56858.zip,./bunko/cards/001095/files/edit/56807_ruby_56858.txt,,124.0
1288,True,1095,坂口 安吾,さかぐち あんご,42887,わが血を追ふ人々,,わがちをおうひとびと,https://www.aozora.gr.jp/cards/001095/card42887.html,https://www.aozora.gr.jp/cards/001095/files/42887_ruby_24477.zip,./bunko/cards/001095/files/edit/42887_ruby_24477.txt,,266.0
1289,True,1095,坂口 安吾,さかぐち あんご,56806,私は海をだきしめていたい,,わたしはうみをだきしめていたい,https://www.aozora.gr.jp/cards/001095/card56806.html,https://www.aozora.gr.jp/cards/001095/files/56806_ruby_56859.zip,./bunko/cards/001095/files/edit/56806_ruby_56859.txt,,250.0
1290,True,1750,佐々木 邦,ささき くに,55799,合縁奇縁,,あいえんきえん,https://www.aozora.gr.jp/cards/001750/card55799.html,https://www.aozora.gr.jp/cards/001750/files/55799_ruby_72256.zip,./bunko/cards/001750/files/edit/55799_ruby_72256.txt,,571.0
1291,True,1750,佐々木 邦,ささき くに,55800,朝起の人達,,あさおきのひとたち,https://www.aozora.gr.jp/cards/001750/card55800.html,https://www.aozora.gr.jp/cards/001750/files/55800_ruby_56955.zip,,,
1292,True,1750,佐々木 邦,ささき くに,55802,ある温泉の由来,,あるおんせんのゆらい,https://www.aozora.gr.jp/cards/001750/card55802.html,https://www.aozora.gr.jp/cards/001750/files/55802_ruby_72435.zip,./bunko/cards/001750/files/edit/55802_ruby_72435.txt,,762.0
1293,True,1750,佐々木 邦,ささき くに,55801,或良人の惨敗,,あるりょうにんのざんぱい,https://www.aozora.gr.jp/cards/001750/card55801.html,https://www.aozora.gr.jp/cards/001750/files/55801_ruby_57038.zip,./bunko/cards/001750/files/edit/55801_ruby_57038.txt,,334.0
1294,True,1750,佐々木 邦,ささき くに,55803,いたずら小僧日記,,いたずらこぞうにっき,https://www.aozora.gr.jp/cards/001750/card55803.html,https://www.aozora.gr.jp/cards/001750/files/55803_ruby_70914.zip,./bunko/cards/001750/files/edit/55803_ruby_70914.txt,,2711.0
1295,True,1750,佐々木 邦,ささき くに,55804,一年の計,,いちねんのけい,https://www.aozora.gr.jp/cards/001750/card55804.html,https://www.aozora.gr.jp/cards/001750/files/55804_ruby_57046.zip,./bunko/cards/001750/files/edit/55804_ruby_57046.txt,,350.0
1296,True,1750,佐々木 邦,ささき くに,56828,英米笑話秀逸,,えいべいしょうわしゅういつ,https://www.aozora.gr.jp/cards/001750/card56828.html,https://www.aozora.gr.jp/cards/001750/files/56828_ruby_55609.zip,./bunko/cards/001750/files/edit/56828_ruby_55609.txt,,111.0
1297,True,1750,佐々木 邦,ささき くに,57336,親鳥子鳥,,おやどりことり,https://www.aozora.gr.jp/cards/001750/card57336.html,https://www.aozora.gr.jp/cards/001750/files/57336_ruby_71404.zip,./bunko/cards/001750/files/edit/57336_ruby_71404.txt,,4374.0
1298,True,1750,佐々木 邦,ささき くに,55806,恩師,,おんし,https://www.aozora.gr.jp/cards/001750/card55806.html,https://www.aozora.gr.jp/cards/001750/files/55806_ruby_57031.zip,,,
1299,True,1750,佐々木 邦,ささき くに,57298,勝ち運負け運,,かちうんまけうん,https://www.aozora.gr.jp/cards/001750/card57298.html,https://www.aozora.gr.jp/cards/001750/files/57298_ruby_71642.zip,./bunko/cards/001750/files/edit/57298_ruby_71642.txt,,6900.0
1300,True,1750,佐々木 邦,ささき くに,55808,閣下,,かっか,https://www.aozora.gr.jp/cards/001750/card55808.html,https://www.aozora.gr.jp/cards/001750/files/55808_ruby_57023.zip,./bunko/cards/001750/files/edit/55808_ruby_57023.txt,,313.0
1301,True,1750,佐々木 邦,ささき くに,55809,髪の毛,,かみのけ,https://www.aozora.gr.jp/cards/001750/card55809.html,https://www.aozora.gr.jp/cards/001750/files/55809_ruby_72454.zip,./bunko/cards/001750/files/edit/55809_ruby_72454.txt,,311.0
1302,True,1750,佐々木 邦,ささき くに,57367,ガラマサどん,,ガラマサどん,https://www.aozora.gr.jp/cards/001750/card57367.html,https://www.aozora.gr.jp/cards/001750/files/57367_ruby_73152.zip,./bunko/cards/001750/files/edit/57367_ruby_73152.txt,,6131.0
1303,True,1750,佐々木 邦,ささき くに,55810,冠婚葬祭博士,,かんこんそうさいはかせ,https://www.aozora.gr.jp/cards/001750/card55810.html,https://www.aozora.gr.jp/cards/001750/files/55810_ruby_72606.zip,./bunko/cards/001750/files/edit/55810_ruby_72606.txt,,811.0
1304,True,1750,佐々木 邦,ささき くに,58001,求婚三銃士,,きゅうこんさんじゅうし,https://www.aozora.gr.jp/cards/001750/card58001.html,https://www.aozora.gr.jp/cards/001750/files/58001_ruby_75420.zip,./bunko/cards/001750/files/edit/58001_ruby_75420.txt,,9108.0
1305,True,1750,佐々木 邦,ささき くに,57368,ぐうたら道中記,,ぐうたらどうちゅうき,https://www.aozora.gr.jp/cards/001750/card57368.html,https://www.aozora.gr.jp/cards/001750/files/57368_ruby_74029.zip,./bunko/cards/001750/files/edit/57368_ruby_74029.txt,,7129.0
1306,True,1750,佐々木 邦,ささき くに,55811,首切り問答,,くびきりもんどう,https://www.aozora.gr.jp/cards/001750/card55811.html,https://www.aozora.gr.jp/cards/001750/files/55811_ruby_72635.zip,./bunko/cards/001750/files/edit/55811_ruby_72635.txt,,429.0
1307,True,1750,佐々木 邦,ささき くに,55812,好人物,,こうじんぶつ,https://www.aozora.gr.jp/cards/001750/card55812.html,https://www.aozora.gr.jp/cards/001750/files/55812_ruby_72772.zip,./bunko/cards/001750/files/edit/55812_ruby_72772.txt,,2445.0
1308,True,1750,佐々木 邦,ささき くに,55813,心のアンテナ,,こころのアンテナ,https://www.aozora.gr.jp/cards/001750/card55813.html,https://www.aozora.gr.jp/cards/001750/files/55813_ruby_72799.zip,./bunko/cards/001750/files/edit/55813_ruby_72799.txt,,722.0
1309,True,1750,佐々木 邦,ささき くに,55824,妻の秘密筥,,さいのひみつばこ,https://www.aozora.gr.jp/cards/001750/card55824.html,https://www.aozora.gr.jp/cards/001750/files/55824_ruby_72980.zip,./bunko/cards/001750/files/edit/55824_ruby_72980.txt,,608.0
1310,True,1750,佐々木 邦,ささき くに,55814,四十不惑,,しじゅうふわく,https://www.aozora.gr.jp/cards/001750/card55814.html,https://www.aozora.gr.jp/cards/001750/files/55814_ruby_72998.zip,./bunko/cards/001750/files/edit/55814_ruby_72998.txt,,683.0
1311,True,1750,佐々木 邦,ささき くに,55815,社長秘書,,しゃちょうひしょ,https://www.aozora.gr.jp/cards/001750/card55815.html,https://www.aozora.gr.jp/cards/001750/files/55815_ruby_73171.zip,./bunko/cards/001750/files/edit/55815_ruby_73171.txt,,305.0
1312,True,1750,佐々木 邦,ささき くに,55816,秀才養子鑑,,しゅうさいようしかがみ,https://www.aozora.gr.jp/cards/001750/card55816.html,https://www.aozora.gr.jp/cards/001750/files/55816_ruby_73183.zip,./bunko/cards/001750/files/edit/55816_ruby_73183.txt,,809.0
1313,True,1750,佐々木 邦,ささき くに,55817,首席と末席,,しゅせきとばっせき,https://www.aozora.gr.jp/cards/001750/card55817.html,https://www.aozora.gr.jp/cards/001750/files/55817_ruby_73430.zip,./bunko/cards/001750/files/edit/55817_ruby_73430.txt,,334.0
1314,True,1750,佐々木 邦,ささき くに,55819,小問題大問題,,しょうもんだいだいもんだい,https://www.aozora.gr.jp/cards/001750/card55819.html,https://www.aozora.gr.jp/cards/001750/files/55819_ruby_73445.zip,./bunko/cards/001750/files/edit/55819_ruby_73445.txt,,518.0
1315,True,1750,佐々木 邦,ささき くに,55807,女婿,,じょせい,https://www.aozora.gr.jp/cards/001750/card55807.html,https://www.aozora.gr.jp/cards/001750/files/55807_ruby_56965.zip,./bunko/cards/001750/files/edit/55807_ruby_56965.txt,,889.0
1316,True,1750,佐々木 邦,ささき くに,55820,人生正会員,,じんせいせいかいいん,https://www.aozora.gr.jp/cards/001750/card55820.html,https://www.aozora.gr.jp/cards/001750/files/55820_ruby_73641.zip,./bunko/cards/001750/files/edit/55820_ruby_73641.txt,,613.0
1317,True,1750,佐々木 邦,ささき くに,55821,善根鈍根,,ぜんこんどんこん,https://www.aozora.gr.jp/cards/001750/card55821.html,https://www.aozora.gr.jp/cards/001750/files/55821_ruby_73417.zip,./bunko/cards/001750/files/edit/55821_ruby_73417.txt,,756.0
1318,True,1750,佐々木 邦,ささき くに,57299,脱線息子,,だっせんむすこ,https://www.aozora.gr.jp/cards/001750/card57299.html,https://www.aozora.gr.jp/cards/001750/files/57299_ruby_71641.zip,,,
1319,True,1750,佐々木 邦,ささき くに,55825,田園情調あり,,でんえんじょうちょうあり,https://www.aozora.gr.jp/cards/001750/card55825.html,https://www.aozora.gr.jp/cards/001750/files/55825_ruby_73650.zip,./bunko/cards/001750/files/edit/55825_ruby_73650.txt,,594.0
1320,True,1750,佐々木 邦,ささき くに,55826,変人伝,,へんじんでん,https://www.aozora.gr.jp/cards/001750/card55826.html,https://www.aozora.gr.jp/cards/001750/files/55826_ruby_73837.zip,./bunko/cards/001750/files/edit/55826_ruby_73837.txt,,529.0
1321,True,1750,佐々木 邦,ささき くに,55827,母校復興,,ぼこうふっこう,https://www.aozora.gr.jp/cards/001750/card55827.html,https://www.aozora.gr.jp/cards/001750/files/55827_ruby_73661.zip,./bunko/cards/001750/files/edit/55827_ruby_73661.txt,,326.0
1322,True,1750,佐々木 邦,ささき くに,56928,凡人伝,,ぼんじんでん,https://www.aozora.gr.jp/cards/001750/card56928.html,https://www.aozora.gr.jp/cards/001750/files/56928_ruby_69050.zip,./bunko/cards/001750/files/edit/56928_ruby_69050.txt,,6032.0
1323,True,1750,佐々木 邦,ささき くに,57180,負けない男,,まけないおとこ,https://www.aozora.gr.jp/cards/001750/card57180.html,https://www.aozora.gr.jp/cards/001750/files/57180_ruby_72070.zip,./bunko/cards/001750/files/edit/57180_ruby_72070.txt,,6321.0
1324,True,1750,佐々木 邦,ささき くに,55828,村一番早慶戦,,むらいちばんそうけいせん,https://www.aozora.gr.jp/cards/001750/card55828.html,https://www.aozora.gr.jp/cards/001750/files/55828_ruby_73827.zip,./bunko/cards/001750/files/edit/55828_ruby_73827.txt,,892.0
1325,True,1750,佐々木 邦,ささき くに,58002,村の成功者,,むらのせいこうしゃ,https://www.aozora.gr.jp/cards/001750/card58002.html,https://www.aozora.gr.jp/cards/001750/files/58002_ruby_74182.zip,./bunko/cards/001750/files/edit/58002_ruby_74182.txt,,2519.0
1326,True,1750,佐々木 邦,ささき くに,58003,嫁取婿取,,よめとりむことり,https://www.aozora.gr.jp/cards/001750/card58003.html,https://www.aozora.gr.jp/cards/001750/files/58003_ruby_74387.zip,./bunko/cards/001750/files/edit/58003_ruby_74387.txt,,5158.0
1327,True,1750,佐々木 邦,ささき くに,55831,ロマンスと縁談,,ロマンスとえんだん,https://www.aozora.gr.jp/cards/001750/card55831.html,https://www.aozora.gr.jp/cards/001750/files/55831_ruby_73850.zip,./bunko/cards/001750/files/edit/55831_ruby_73850.txt,,771.0
1328,True,134,佐左木 俊郎,ささき としろう,46175,秋草の顆,,あきくさのみ,https://www.aozora.gr.jp/cards/000134/card46175.html,https://www.aozora.gr.jp/cards/000134/files/46175_ruby_27379.zip,./bunko/cards/000134/files/edit/46175_ruby_27379.txt,,88.0
1329,True,134,佐左木 俊郎,ささき としろう,707,或る嬰児殺しの動機,,あるえいじごろしのどうき,https://www.aozora.gr.jp/cards/000134/card707.html,https://www.aozora.gr.jp/cards/000134/files/707_ruby_20896.zip,./bunko/cards/000134/files/edit/707_ruby_20896.txt,,390.0
1330,True,134,佐左木 俊郎,ささき としろう,46176,或る部落の五つの話,,あるむらのいつつのはなし,https://www.aozora.gr.jp/cards/000134/card46176.html,https://www.aozora.gr.jp/cards/000134/files/46176_ruby_27380.zip,./bunko/cards/000134/files/edit/46176_ruby_27380.txt,,202.0
1331,True,134,佐左木 俊郎,ささき としろう,2722,芋,,いも,https://www.aozora.gr.jp/cards/000134/card2722.html,https://www.aozora.gr.jp/cards/000134/files/2722_ruby_20814.zip,./bunko/cards/000134/files/edit/2722_ruby_20814.txt,,72.0
1332,True,134,佐左木 俊郎,ささき としろう,46177,馬,,うま,https://www.aozora.gr.jp/cards/000134/card46177.html,https://www.aozora.gr.jp/cards/000134/files/46177_ruby_27381.zip,./bunko/cards/000134/files/edit/46177_ruby_27381.txt,,238.0
1333,True,134,佐左木 俊郎,ささき としろう,708,街底の熔鉱炉,,がいていのようこうろ,https://www.aozora.gr.jp/cards/000134/card708.html,https://www.aozora.gr.jp/cards/000134/files/708_ruby_20848.zip,./bunko/cards/000134/files/edit/708_ruby_20848.txt,,271.0
1334,True,134,佐左木 俊郎,ささき としろう,709,街頭の偽映鏡,,がいとうのぎえいきょう,https://www.aozora.gr.jp/cards/000134/card709.html,https://www.aozora.gr.jp/cards/000134/files/709_ruby_20913.zip,./bunko/cards/000134/files/edit/709_ruby_20913.txt,,412.0
1335,True,134,佐左木 俊郎,ささき としろう,712,駈落,,かけおち,https://www.aozora.gr.jp/cards/000134/card712.html,https://www.aozora.gr.jp/cards/000134/files/712_ruby_20850.zip,./bunko/cards/000134/files/edit/712_ruby_20850.txt,,222.0
1336,True,134,佐左木 俊郎,ささき としろう,713,仮装観桜会,,かそうかんおうかい,https://www.aozora.gr.jp/cards/000134/card713.html,https://www.aozora.gr.jp/cards/000134/files/713_ruby_20898.zip,./bunko/cards/000134/files/edit/713_ruby_20898.txt,,413.0
1337,True,134,佐左木 俊郎,ささき としろう,714,機関車,,きかんしゃ,https://www.aozora.gr.jp/cards/000134/card714.html,https://www.aozora.gr.jp/cards/000134/files/714_ruby_20844.zip,./bunko/cards/000134/files/edit/714_ruby_20844.txt,,227.0
1338,True,134,佐左木 俊郎,ささき としろう,2307,喫煙癖,,きつえんへき,https://www.aozora.gr.jp/cards/000134/card2307.html,https://www.aozora.gr.jp/cards/000134/files/2307_ruby_2506.zip,./bunko/cards/000134/files/edit/2307_ruby_2506.txt,,65.0
1339,True,134,佐左木 俊郎,ささき としろう,716,汽笛,,きてき,https://www.aozora.gr.jp/cards/000134/card716.html,https://www.aozora.gr.jp/cards/000134/files/716_ruby_20819.zip,./bunko/cards/000134/files/edit/716_ruby_20819.txt,,197.0
1340,True,134,佐左木 俊郎,ささき としろう,46178,狂馬,,きょうば,https://www.aozora.gr.jp/cards/000134/card46178.html,https://www.aozora.gr.jp/cards/000134/files/46178_ruby_34482.zip,./bunko/cards/000134/files/edit/46178_ruby_34482.txt,,90.0
1341,True,134,佐左木 俊郎,ささき としろう,719,恐怖城,,きょうふじょう,https://www.aozora.gr.jp/cards/000134/card719.html,https://www.aozora.gr.jp/cards/000134/files/719_ruby_20907.zip,./bunko/cards/000134/files/edit/719_ruby_20907.txt,,2784.0
1342,True,134,佐左木 俊郎,ささき としろう,726,首を失った蜻蛉,,くびをうしなったとんぼ,https://www.aozora.gr.jp/cards/000134/card726.html,https://www.aozora.gr.jp/cards/000134/files/726_ruby_20875.zip,./bunko/cards/000134/files/edit/726_ruby_20875.txt,,118.0
1343,True,134,佐左木 俊郎,ささき としろう,717,熊の出る開墾地,,くまのでるかいこんち,https://www.aozora.gr.jp/cards/000134/card717.html,https://www.aozora.gr.jp/cards/000134/files/717_ruby_20891.zip,./bunko/cards/000134/files/edit/717_ruby_20891.txt,,548.0
1344,True,134,佐左木 俊郎,ささき としろう,718,栗の花の咲くころ,,くりのはなのさくころ,https://www.aozora.gr.jp/cards/000134/card718.html,https://www.aozora.gr.jp/cards/000134/files/718_ruby_20853.zip,./bunko/cards/000134/files/edit/718_ruby_20853.txt,,253.0
1345,True,134,佐左木 俊郎,ささき としろう,2723,黒い地帯,,くろいちたい,https://www.aozora.gr.jp/cards/000134/card2723.html,https://www.aozora.gr.jp/cards/000134/files/2723_ruby_6242.zip,./bunko/cards/000134/files/edit/2723_ruby_6242.txt,,447.0
1346,True,134,佐左木 俊郎,ささき としろう,46179,山茶花,,さざんか,https://www.aozora.gr.jp/cards/000134/card46179.html,https://www.aozora.gr.jp/cards/000134/files/46179_ruby_27382.zip,./bunko/cards/000134/files/edit/46179_ruby_27382.txt,,139.0
1347,True,134,佐左木 俊郎,ささき としろう,722,錯覚の拷問室,,さっかくのごうもんしつ,https://www.aozora.gr.jp/cards/000134/card722.html,https://www.aozora.gr.jp/cards/000134/files/722_ruby_20909.zip,./bunko/cards/000134/files/edit/722_ruby_20909.txt,,433.0
1348,True,134,佐左木 俊郎,ささき としろう,47759,殺人迷路,09 （連作探偵小説第九回）,さつじんめいろ,https://www.aozora.gr.jp/cards/000134/card47759.html,https://www.aozora.gr.jp/cards/000134/files/47759_ruby_29704.zip,./bunko/cards/000134/files/edit/47759_ruby_29704.txt,,107.0
1349,True,134,佐左木 俊郎,ささき としろう,51274,三稜鏡,（笠松博士の奇怪な外科手術）,さんりょうきょう,https://www.aozora.gr.jp/cards/000134/card51274.html,https://www.aozora.gr.jp/cards/000134/files/51274_ruby_42076.zip,./bunko/cards/000134/files/edit/51274_ruby_42076.txt,,556.0
1350,True,134,佐左木 俊郎,ささき としろう,723,接吻を盗む女の話,,せっぷんをぬすむおんなのはなし,https://www.aozora.gr.jp/cards/000134/card723.html,https://www.aozora.gr.jp/cards/000134/files/723_ruby_20877.zip,./bunko/cards/000134/files/edit/723_ruby_20877.txt,,152.0
1351,True,134,佐左木 俊郎,ささき としろう,725,手品,,てじな,https://www.aozora.gr.jp/cards/000134/card725.html,https://www.aozora.gr.jp/cards/000134/files/725_ruby_20859.zip,./bunko/cards/000134/files/edit/725_ruby_20859.txt,,152.0
1352,True,134,佐左木 俊郎,ささき としろう,2724,都会地図の膨脹,,とかいちずのぼうちょう,https://www.aozora.gr.jp/cards/000134/card2724.html,https://www.aozora.gr.jp/cards/000134/files/2724_ruby_20817.zip,./bunko/cards/000134/files/edit/2724_ruby_20817.txt,,314.0
1353,True,134,佐左木 俊郎,ささき としろう,46180,再度生老人,,にとせろうじん,https://www.aozora.gr.jp/cards/000134/card46180.html,https://www.aozora.gr.jp/cards/000134/files/46180_ruby_27383.zip,./bunko/cards/000134/files/edit/46180_ruby_27383.txt,,220.0
1354,True,134,佐左木 俊郎,ささき としろう,710,秘密の風景画,,ひみつのふうけいが,https://www.aozora.gr.jp/cards/000134/card710.html,https://www.aozora.gr.jp/cards/000134/files/710_ruby_20855.zip,./bunko/cards/000134/files/edit/710_ruby_20855.txt,,162.0
1355,True,134,佐左木 俊郎,ささき としろう,46182,蜜柑,,みかん,https://www.aozora.gr.jp/cards/000134/card46182.html,https://www.aozora.gr.jp/cards/000134/files/46182_ruby_34484.zip,./bunko/cards/000134/files/edit/46182_ruby_34484.txt,,262.0
1356,True,134,佐左木 俊郎,ささき としろう,720,緑の芽,,みどりのめ,https://www.aozora.gr.jp/cards/000134/card720.html,https://www.aozora.gr.jp/cards/000134/files/720_ruby_20873.zip,./bunko/cards/000134/files/edit/720_ruby_20873.txt,,126.0
1357,True,134,佐左木 俊郎,ささき としろう,46183,土竜,,もぐら,https://www.aozora.gr.jp/cards/000134/card46183.html,https://www.aozora.gr.jp/cards/000134/files/46183_ruby_27384.zip,./bunko/cards/000134/files/edit/46183_ruby_27384.txt,,358.0
1358,True,134,佐左木 俊郎,ささき としろう,2309,指,,ゆび,https://www.aozora.gr.jp/cards/000134/card2309.html,https://www.aozora.gr.jp/cards/000134/files/2309_ruby_2512.zip,./bunko/cards/000134/files/edit/2309_ruby_2512.txt,,81.0
1359,True,134,佐左木 俊郎,ささき としろう,727,指と指環,,ゆびとゆびわ,https://www.aozora.gr.jp/cards/000134/card727.html,https://www.aozora.gr.jp/cards/000134/files/727_ruby_20857.zip,./bunko/cards/000134/files/edit/727_ruby_20857.txt,,214.0
1360,True,134,佐左木 俊郎,ささき としろう,721,猟奇の街,,りょうきのまち,https://www.aozora.gr.jp/cards/000134/card721.html,https://www.aozora.gr.jp/cards/000134/files/721_ruby_20911.zip,./bunko/cards/000134/files/edit/721_ruby_20911.txt,,493.0
1361,True,111,佐々木 味津三,ささき みつぞう,585,右門捕物帖,01 南蛮幽霊,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card585.html,https://www.aozora.gr.jp/cards/000111/files/585_ruby_18933.zip,./bunko/cards/000111/files/edit/585_ruby_18933.txt,,329.0
1362,True,111,佐々木 味津三,ささき みつぞう,582,右門捕物帖,02 生首の進物,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card582.html,https://www.aozora.gr.jp/cards/000111/files/582_ruby_18935.zip,./bunko/cards/000111/files/edit/582_ruby_18935.txt,,373.0
1363,True,111,佐々木 味津三,ささき みつぞう,558,右門捕物帖,03 血染めの手形,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card558.html,https://www.aozora.gr.jp/cards/000111/files/558_ruby_18946.zip,./bunko/cards/000111/files/edit/558_ruby_18946.txt,,445.0
1364,True,111,佐々木 味津三,ささき みつぞう,555,右門捕物帖,04 青眉の女,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card555.html,https://www.aozora.gr.jp/cards/000111/files/555_ruby_18948.zip,./bunko/cards/000111/files/edit/555_ruby_18948.txt,,389.0
1365,True,111,佐々木 味津三,ささき みつぞう,562,右門捕物帖,05 笛の秘密,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card562.html,https://www.aozora.gr.jp/cards/000111/files/562_ruby_18950.zip,./bunko/cards/000111/files/edit/562_ruby_18950.txt,,390.0
1366,True,111,佐々木 味津三,ささき みつぞう,564,右門捕物帖,06 なぞの八卦見,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card564.html,https://www.aozora.gr.jp/cards/000111/files/564_ruby_18952.zip,./bunko/cards/000111/files/edit/564_ruby_18952.txt,,411.0
1367,True,111,佐々木 味津三,ささき みつぞう,581,右門捕物帖,07 村正騒動,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card581.html,https://www.aozora.gr.jp/cards/000111/files/581_ruby_18957.zip,./bunko/cards/000111/files/edit/581_ruby_18957.txt,,321.0
1368,True,111,佐々木 味津三,ささき みつぞう,577,右門捕物帖,08 卍のいれずみ,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card577.html,https://www.aozora.gr.jp/cards/000111/files/577_ruby_18959.zip,./bunko/cards/000111/files/edit/577_ruby_18959.txt,,557.0
1369,True,111,佐々木 味津三,ささき みつぞう,559,右門捕物帖,09 達磨を好く遊女,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card559.html,https://www.aozora.gr.jp/cards/000111/files/559_ruby_18961.zip,./bunko/cards/000111/files/edit/559_ruby_18961.txt,,389.0
1370,True,111,佐々木 味津三,ささき みつぞう,580,右門捕物帖,10 耳のない浪人,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card580.html,https://www.aozora.gr.jp/cards/000111/files/580_ruby_18963.zip,./bunko/cards/000111/files/edit/580_ruby_18963.txt,,392.0
1371,True,111,佐々木 味津三,ささき みつぞう,579,右門捕物帖,11 身代わり花嫁,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card579.html,https://www.aozora.gr.jp/cards/000111/files/579_ruby_19000.zip,./bunko/cards/000111/files/edit/579_ruby_19000.txt,,432.0
1372,True,111,佐々木 味津三,ささき みつぞう,560,右門捕物帖,12 毒色のくちびる,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card560.html,https://www.aozora.gr.jp/cards/000111/files/560_ruby_19002.zip,./bunko/cards/000111/files/edit/560_ruby_19002.txt,,441.0
1373,True,111,佐々木 味津三,ささき みつぞう,556,右門捕物帖,13 足のある幽霊,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card556.html,https://www.aozora.gr.jp/cards/000111/files/556_ruby_19004.zip,./bunko/cards/000111/files/edit/556_ruby_19004.txt,,529.0
1374,True,111,佐々木 味津三,ささき みつぞう,575,右門捕物帖,14 曲芸三人娘,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card575.html,https://www.aozora.gr.jp/cards/000111/files/575_ruby_19006.zip,./bunko/cards/000111/files/edit/575_ruby_19006.txt,,376.0
1375,True,111,佐々木 味津三,ささき みつぞう,576,右門捕物帖,15 京人形大尽,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card576.html,https://www.aozora.gr.jp/cards/000111/files/576_ruby_19439.zip,./bunko/cards/000111/files/edit/576_ruby_19439.txt,,565.0
1376,True,111,佐々木 味津三,ささき みつぞう,583,右門捕物帖,16 七化け役者,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card583.html,https://www.aozora.gr.jp/cards/000111/files/583_ruby_19441.zip,./bunko/cards/000111/files/edit/583_ruby_19441.txt,,501.0
1377,True,111,佐々木 味津三,ささき みつぞう,569,右門捕物帖,17 へび使い小町,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card569.html,https://www.aozora.gr.jp/cards/000111/files/569_ruby_19444.zip,./bunko/cards/000111/files/edit/569_ruby_19444.txt,,499.0
1378,True,111,佐々木 味津三,ささき みつぞう,578,右門捕物帖,18 明月一夜騒動,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card578.html,https://www.aozora.gr.jp/cards/000111/files/578_ruby_19446.zip,./bunko/cards/000111/files/edit/578_ruby_19446.txt,,363.0
1379,True,111,佐々木 味津三,ささき みつぞう,572,右門捕物帖,19 袈裟切り太夫,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card572.html,https://www.aozora.gr.jp/cards/000111/files/572_ruby_19448.zip,./bunko/cards/000111/files/edit/572_ruby_19448.txt,,575.0
1380,True,111,佐々木 味津三,ささき みつぞう,588,右門捕物帖,20 千柿の鍔,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card588.html,https://www.aozora.gr.jp/cards/000111/files/588_ruby_19450.zip,./bunko/cards/000111/files/edit/588_ruby_19450.txt,,484.0
1381,True,111,佐々木 味津三,ささき みつぞう,592,右門捕物帖,21 妻恋坂の怪,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card592.html,https://www.aozora.gr.jp/cards/000111/files/592_ruby_19452.zip,./bunko/cards/000111/files/edit/592_ruby_19452.txt,,591.0
1382,True,111,佐々木 味津三,ささき みつぞう,1481,右門捕物帖,22 因縁の女夫雛,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card1481.html,https://www.aozora.gr.jp/cards/000111/files/1481_ruby_19454.zip,./bunko/cards/000111/files/edit/1481_ruby_19454.txt,,541.0
